"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country","adopter"
1044754,16,0,1,17,0,1,0,522,7,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1044774,26,0,9,23.625,0.625,1,0,2046,8,0,2,9,0,0.375,0,0,0,0,0,0,0,0,34,0,0,0
1044792,25,0,14,26,0.538461539,1,0,12186,24,0,1,28,0,0.2,-0.044871795,0,0,217,0,0,0,0,63,0,0,0
1044855,22,0,49,21.87234043,0.325581395,11,0,27272,23,7,0,120,3,0.508704062,0.008508225,3,0,547,0,0,0,2,64,0,0,0
1044856,20,0,129,17.88,0.67826087,12,0,7195,269,0,1,4,23,0.014146342,-0.043388615,6,-1,2152,34,0,0,-16,11,0,0,0
1044961,22,0,21,23.06666667,0.263157895,4,1,12182,41,1,0,5,0,0.333333333,0,0,1,1109,8,0,0,0,33,0,0,0
1045032,29,0,76,27.31481482,0.676470588,24,2,1206,668,0,2,177,0,0.111111111,0,1,-2,598,35,0,0,1,42,0,0,0
1045071,18,0,4,18,0,1,0,465,0,0,0,11,0,0,0,0,0,0,0,0,0,0,38,0,0,0
1045097,22,0,49,22.8,0.325581395,3,2,17233,6,0,0,36,4,0.3,0.008508225,0,2,793,0,0,0,0,47,0,0,0
1045118,29,0,21,30.72222222,0.777777778,6,0,3830,32,20,1,9,0,0.333333333,-0.011695906,0,0,140,0,0,0,0,65,0,0,0
1045138,17,0,24,18.73684211,0.652173913,7,0,46131,21,6,0,1,0,0.386842105,0,0,0,141,-2,0,0,-1,40,0,0,0
1045225,40,1,24,31.95,0.863636364,7,1,129582,829,1,1,15,-3,1.776086957,-0.016363636,-1,0,6821,0,0,0,0,85,1,0,0
1045262,24,1,4,22,0.5,1,0,95043,18,6,0,4,0,0,0,0,0,0,0,0,0,0,87,1,0,0
1045317,24,1,3,22.66666667,1,1,0,4412,9,0,1,3,0,0.333333333,0,0,0,49,0,0,0,0,54,1,0,0
1045413,31,1,12,27.875,0.571428571,2,0,20368,206,0,1,3,1,-1.267857143,0.071428571,0,0,1499,21,0,0,0,80,0,0,0
1045423,27,0,13,32.7,1,3,0,19916,287,0,9,17,0,0.1,0,0,0,958,2,0,0,0,36,1,0,0
1045424,25,0,5,26.2,0.8,3,0,1210,0,0,0,2,0,0.4,0,0,0,65,0,0,0,0,23,1,0,0
1045441,22,1,18,21.6,0.352941177,1,1,36649,56,0,0,6,0,0.066666667,0,-1,0,1183,0,0,0,0,79,1,0,0
1045518,22,1,40,24.96774194,0.692307692,14,0,36920,92,1,0,47,1,0.290322581,0.008097166,0,0,1793,0,0,0,0,62,0,0,0
1045525,19,1,8,20.125,0.875,1,0,1158,85,0,0,5,1,0.267857143,0.017857143,0,0,8,0,0,0,0,10,0,0,0
1045530,26,0,12,30.8,0.777777778,3,2,18727,16,0,1,15,0,1.133333333,0,0,0,265,0,0,0,0,70,1,0,0
1045572,32,1,34,28.71428571,0.5,8,2,50030,2073,0,0,19,1,-0.047619048,0,0,-1,1692,62,0,0,0,61,0,0,0
1045615,24,1,6,25.75,0.75,2,0,2728,0,0,0,2,0,0.25,0,0,0,0,0,0,0,0,30,1,0,0
1045633,29,1,2,27,1,2,0,26866,1189,2,1,3,0,0,0,0,0,607,18,0,0,0,80,1,0,0
1045694,23,1,2,21.5,1,1,0,3357,15,0,0,2,0,0,0,0,0,675,0,0,0,0,17,0,0,0
1045723,30,1,17,27.66666667,1,4,0,35827,332,0,1,10,0,0.166666667,0,0,0,188,1,0,0,0,56,1,0,0
1045741,21,1,10,24,1,1,0,25411,0,0,0,28,0,0.285714286,0,0,0,0,0,0,0,0,58,0,0,0
1045756,23,0,4,25,1,3,0,526,52,0,1,12,0,0.333333333,0,0,0,0,0,0,0,0,46,0,0,0
1045793,19,0,12,19.55555556,0.545454546,1,0,5714,34,0,1,94,-1,-0.044444444,-0.037878788,-1,0,0,0,0,0,0,51,0,0,0
1045892,21,0,2,24,0,2,0,177,37,0,0,4,0,0,0,0,0,0,0,0,0,1,13,1,0,0
1045975,20,0,4,20.33333333,0,3,0,10024,15,0,0,5,0,0,0,0,0,0,0,0,0,0,71,1,0,0
1045986,25,1,2,26.5,0.5,2,1,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0
1046014,47,1,1,21,1,1,0,213,51,0,0,1,0,0,0,0,0,2,1,0,0,0,16,1,0,0
1046043,27,1,10,26.25,0.428571429,3,0,2065,173,0,1,1,0,0.5,0,0,0,0,0,0,0,0,59,0,0,0
1046052,32,1,5,37,0,2,0,49777,1,0,0,3,0,0,0,0,0,0,0,0,0,0,46,0,0,0
1046105,47,1,1,30,0,1,0,2227,2,0,1,1,0,1,0,0,0,0,0,0,0,0,58,0,0,0
1046275,35,1,7,35.66666667,1,2,0,47526,0,0,1,14,0,0.333333333,0,0,0,0,0,0,0,0,61,1,0,0
1046276,32,1,20,27.83333333,0.944444444,3,0,13633,2,0,0,4,0,0.222222222,0,0,0,0,0,0,0,0,49,0,0,0
1046296,34,0,11,31.83333333,0.333333333,2,1,27317,62,1,1,3,0,-0.452380952,0,0,0,0,0,0,0,0,88,0,0,0
1046324,31,1,7,30.16666667,0.833333333,3,0,9669,13,0,0,5,0,0.166666667,0,0,0,0,0,0,0,0,61,0,0,0
1046370,32,1,14,23.625,1,2,2,13686,0,0,0,15,3,-1.208333333,0,1,0,2422,0,0,0,2,6,0,0,0
1046388,18,0,6,20.75,0.2,1,0,20,1,0,0,5,0,0,0,0,0,0,0,0,0,0,27,0,0,0
1046406,33,1,1,49,1,1,0,862,7,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
1046424,17,1,2,22,1,1,0,116,33,1,0,2,0,0,0,0,0,-3,0,1,0,0,6,0,0,0
1046432,16,0,2,22.5,0.5,2,0,338,5,0,0,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0
1046605,20,0,2,20,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,0,0,0
1046610,23,1,65,21.46428571,0.898305085,20,1,25230,141,0,0,8,3,0.630952381,0.005447942,1,-2,912,0,0,0,1,22,1,0,0
1046611,23,1,26,23.55555556,0.35,11,0,39810,298,0,0,32,0,0.08496732,0,0,-2,1470,3,0,0,0,51,0,0,0
1046614,15,0,1,15,1,1,0,12719,34,0,0,1,0,0,0,0,0,3149,0,0,0,0,16,0,0,0
1046647,25,0,2,21,1,1,0,15512,115,0,0,0,1,0,0,0,0,847,5,0,0,0,31,0,0,1
1046665,21,0,1,23,1,1,0,963,26,0,0,13,0,0,0,0,0,0,0,0,0,0,40,0,0,0
1046670,21,0,5,21,0,1,0,6769,79,0,1,6,0,0.25,0,0,0,332,15,0,0,0,48,1,0,0
1046678,31,1,7,31,0.8,1,1,9125,42,1,0,4,0,0.166666667,0,0,0,0,0,0,0,0,72,0,0,0
1046733,20,0,80,21.31578947,0.449275362,10,1,65899,73,13,1,56,3,0.155075188,0.008098892,-1,0,5685,0,0,0,0,70,1,0,0
1046741,18,0,7,18.2,0.5,3,0,21887,100,0,1,0,1,-1.05,0.1,1,0,5100,4,0,0,0,33,0,0,0
1046778,25,1,9,24.625,0.777777778,1,0,1300,0,0,0,1,0,0.25,0,0,0,0,0,0,0,0,73,1,0,0
1046827,47,1,93,31.38235294,0.476190476,17,3,45726,241,30,1,251,1,-0.080333626,-0.005737235,-1,0,450,7,0,0,0,81,0,0,0
1046945,20,0,3,20.66666667,0,2,0,813,10,5,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0
1046947,41,0,2,53,1,2,0,223,79,0,1,5,0,1,0,0,0,0,0,0,0,0,46,0,0,0
1046959,17,1,4,18.75,1,1,0,1628,13,0,1,2,0,0.25,0,0,0,0,0,0,0,0,17,1,0,0
1047003,21,1,12,25.1,0.454545455,1,0,51128,157,0,0,35,0,0.3,0,0,0,3518,0,0,0,2,27,0,0,0
1047005,27,1,1,30,1,1,0,888,1,0,1,2,0,0,0,0,0,4,1,0,0,0,50,0,0,0
1047104,26,0,2,19,0,0,0,7921,36,0,1,2,0,0,0,0,0,929,0,0,0,0,48,0,0,1
1047106,24,1,1,20,1,1,0,911,23,0,1,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0
1047152,24,1,12,22.1,0.8,4,1,5501,9,0,0,0,8,-0.4,0.466666667,0,1,2365,0,0,0,0,7,0,0,0
1047184,20,0,6,20.2,0.4,3,0,3586,98,2,0,7,0,-0.55,0,0,0,0,0,0,0,0,30,0,0,0
1047206,23,1,22,22.875,0.444444444,8,1,15939,0,0,0,10,1,0.675,0.032679739,1,1,1208,0,0,0,0,35,0,0,0
1047232,22,1,33,20.08695652,0.416666667,6,0,18375,137,6,2,117,3,0.723320158,-0.05952381,1,0,1225,3,0,0,4,40,0,0,0
1047264,25,1,1,70,0,1,0,1415,5,0,0,5,0,0,0,0,0,0,0,0,0,0,41,0,0,0
1047369,21,0,3,19.66666667,0.333333333,1,0,206,1,0,0,2,0,0.333333333,0,0,0,0,0,0,0,0,56,0,0,0
1047376,21,1,77,19.41935484,0.528571429,13,2,44658,0,1,0,100,7,0.312211982,-0.011111111,0,1,3625,0,0,0,21,54,0,0,0
1047397,23,1,201,22.62420382,0.798780488,13,4,118530,171,1,0,60,2,0.346784467,0.002484192,1,2,2817,2,0,0,0,69,1,0,0
1047432,24,0,13,22.16666667,0.923076923,3,1,5398,179,0,0,21,0,0.333333333,0,0,0,9,0,0,0,0,36,0,0,0
1047445,23,0,19,24.46153846,0.533333333,5,1,907,86,0,0,6,6,1.683760684,0.16969697,2,0,104,30,0,0,2,16,1,0,0
1047505,27,1,3,31,0.666666667,2,0,22471,1,0,0,2,0,0,0,0,0,0,0,0,0,0,70,0,0,1
1047611,23,1,14,21.22222222,0.615384615,1,2,12589,24,0,1,8,0,0.222222222,0,0,1,0,0,0,0,0,61,0,0,0
1047614,21,0,4,23.25,0.5,2,0,724,116,0,0,7,0,0.5,0,0,0,0,0,0,0,0,17,1,0,0
1047619,26,0,21,25.8,0.222222222,6,1,23650,94,7729,1,73,0,0.2,0,0,1,0,0,168,0,1,57,0,0,0
1047648,16,0,18,18.78571429,0.294117647,6,0,4743,1291,0,0,93,2,0.324175824,0.044117647,0,0,302,64,0,0,2,10,0,0,0
1047662,23,0,9,24.66666667,0.666666667,5,0,4550,37,0,0,6,0,0.166666667,0,0,0,309,0,0,0,0,19,0,0,0
1047676,18,0,4,19.75,0.75,3,0,562,3,0,0,5,0,0.25,0,0,0,0,0,0,0,0,30,0,0,0
1047721,21,0,9,22.33333333,0.571428571,1,0,9634,148,0,0,5,0,0.333333333,0,0,0,0,0,0,0,0,38,0,0,0
1047770,20,0,62,19.7027027,0.125,10,1,14116,193,49,0,1192,3,0.054054054,0.031976744,1,0,2467,9,0,0,42,61,0,0,0
1047773,30,0,3,29.5,1,2,1,1383,0,0,1,1,0,0,0,0,0,0,0,0,0,0,76,0,0,0
1047799,27,0,1,25,1,1,0,396,2,0,1,2,0,0,0,0,0,0,0,0,0,0,57,1,0,0
1047801,25,0,7,27,0.6,4,0,10903,4,2,1,6,0,0.6,0,0,0,0,0,0,0,0,48,1,0,0
1047852,22,0,5,20.33333333,0.666666667,2,0,1290,0,0,0,20,0,0.333333333,0,0,0,0,0,0,0,0,48,0,0,0
1047892,17,0,2,18,0,1,0,5563,18,0,1,2,0,0,0,0,0,0,0,0,0,0,49,0,0,0
1047905,18,0,57,22.69230769,0.729166667,22,2,25394,203,0,0,112,-1,0.542307692,0,0,0,0,0,0,0,0,29,0,0,0
1047921,35,0,3,32,1,2,0,1913,27,0,0,1,0,0,0,0,0,0,0,0,0,0,61,1,0,0
1047930,24,1,54,23.28571429,0.745098039,8,0,66911,343,3,1,29,-1,0.126623377,0.014328808,0,0,3137,32,0,0,1,55,0,0,0
1047960,30,0,1,33,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,58,1,0,0
1047975,27,1,2,25.5,0.5,1,0,2589,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,0,0,0
1047976,21,0,8,23.2,0.6,3,0,26640,0,0,0,7,0,0.4,0,0,0,0,0,0,0,0,74,0,0,0
1048070,31,0,2,39.5,1,1,0,741,15,0,0,2,0,0.5,0,0,0,0,0,0,0,0,76,0,0,0
1048099,18,0,3,17.66666667,0.333333333,1,0,178,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,0,0,0
1048120,24,1,2,24,0.5,2,0,3554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0
1048178,21,0,5,21.5,0.75,1,0,7653,6,0,0,0,0,0.5,0,0,-1,570,0,0,0,0,24,0,0,0
1048194,21,0,41,22.13888889,0.378378378,11,2,8867,244,1,1,47,-2,0.436186186,0.019404019,0,-1,68,0,0,0,0,33,0,0,0
1048206,22,0,36,24.87878788,0.885714286,5,0,16460,78,0,1,18,3,0.478787879,0.010714286,0,0,1974,6,0,0,0,62,0,0,1
1048291,27,1,18,31.61538462,0.6875,6,1,1571,72,0,0,1,0,0.307692308,0,0,0,0,0,0,0,0,73,0,0,0
1048317,28,0,84,25.1875,0.84,9,0,40309,155,0,0,185,4,0.124007937,0.006666667,0,0,6097,9,0,0,4,23,0,0,0
1048329,22,0,5,25.5,0.8,5,0,508,0,0,0,27,0,0.5,0,0,0,0,0,0,0,0,61,1,0,0
1048363,23,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0
1048510,21,0,9,26,0.166666667,2,0,19752,10,13,1,27,0,0,0,0,0,0,0,0,0,0,73,0,0,0
1048514,23,1,11,23,0.9,3,0,124421,712,8,0,1,-71,-0.508196721,0.42,-25,-1,4020,25,0,0,1,55,0,0,0
1048542,16,0,3,22,0,2,0,2832,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,0,0,0
1048564,19,1,1,19,1,1,0,1890,1,0,0,5,0,0,0,0,0,0,0,0,0,0,57,1,0,0
1048572,23,0,8,24.4,1,3,0,1449,23,0,1,5,0,0.4,0,0,0,0,0,0,0,0,48,0,0,0
1048600,18,1,7,20,0.8,1,0,10636,27,1,1,2,0,0.25,0,0,0,0,0,0,0,0,62,0,0,0
1048651,23,0,2,23,0,1,0,7106,24,0,1,2,0,1,0,0,0,0,0,0,0,0,59,0,0,0
1048690,21,0,32,24.57692308,0.724137931,10,0,13370,52,0,1,67,0,0.269230769,0,0,0,0,0,0,0,0,48,1,0,0
1048772,22,1,17,23.35714286,0.466666667,8,1,26859,61,33,1,40,-1,0.223809524,0.029166667,-2,-1,0,0,0,0,1,68,1,0,0
1048947,19,1,3,19.33333333,0.666666667,1,0,1760,27,0,0,0,0,0.333333333,0,0,0,39,1,0,0,0,19,1,0,0
1048973,23,1,8,21,0.714285714,1,0,46379,1,0,0,0,-1,-0.285714286,0.089285714,-1,0,0,0,0,0,0,26,0,0,0
1048975,25,1,1,25,1,1,0,2892,0,3,0,1,0,0,0,0,0,0,0,0,0,0,67,1,0,0
1049016,18,1,65,21.63636364,0.490909091,14,3,39291,54,0,0,10,12,-0.069518717,0.002020202,0,1,2257,21,0,0,1,19,0,0,0
1049017,38,0,19,37,0.833333333,4,3,233,72,0,1,5,5,0.666666667,-0.012820513,1,1,80,6,0,0,1,9,1,0,0
1049052,21,0,26,24.05,0.571428571,5,0,38991,220,3,0,49,0,0.260526316,0,0,0,1338,50,0,0,1,74,0,0,0
1049069,24,1,11,23.85714286,0.545454546,4,1,16349,15,0,0,3,-1,0.482142857,-0.037878788,0,0,0,0,0,0,0,40,0,0,0
1049079,17,0,28,21.95833333,0.62962963,13,0,8786,5,0,0,45,-1,0.158333333,-0.013227513,0,-2,31,0,0,0,0,39,0,0,0
1049123,28,1,3,22.5,0.5,2,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
1049155,24,1,4,34.5,0.5,1,0,7233,18,3,1,2,0,0.5,0,0,0,0,0,0,0,0,66,1,0,0
1049178,21,1,26,20.5,0.826086957,4,0,50457,46,11,0,158,2,0.088235294,0.007905138,0,0,586,1,0,0,9,62,0,0,0
1049195,30,1,35,30.375,0.708333333,13,1,27340,1196,0,2,11,3,-0.086538462,0.041666667,1,1,1365,91,0,0,0,48,1,0,0
1049227,35,1,321,28.70222222,0.46953405,49,16,234060,2791,0,0,155,17,0.54625892,0.018406231,1,2,14454,216,0,0,13,61,1,0,1
1049239,23,0,1,23,1,1,0,2451,4,0,1,1,0,1,0,0,0,0,0,0,0,0,53,1,0,0
1049396,27,1,5,21.8,1,1,0,981,5,0,1,2,-1,-0.033333333,0,0,0,0,0,0,0,0,24,0,0,0
1049425,24,0,2,24,1,1,0,10462,18,0,0,4,0,0,0,0,0,0,0,0,0,0,66,1,0,0
1049443,21,1,40,22.46666667,0.735294118,9,0,77778,146,76,1,62,0,0.225287356,0.029411765,0,-1,3533,4,0,0,7,45,0,0,0
1049469,20,0,2,22,0,2,0,235,0,8,0,13,0,1,0,0,0,0,0,0,0,0,62,1,0,0
1049525,21,1,7,20.83333333,0.857142857,3,0,6065,16,0,0,6,0,0.166666667,0,0,0,26,0,0,0,0,23,0,0,0
1049529,21,1,10,23.125,1,3,0,16773,10,28,1,28,0,0.375,0,0,0,442,0,0,0,0,60,1,0,0
1049539,20,1,4,21,0.5,1,0,7901,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,26,0,0,0
1049573,20,0,54,25.26190476,0.729166667,19,1,17563,414,7,1,155,0,0.30841639,0,0,0,0,0,0,0,0,48,0,0,0
1049600,21,0,1,21,1,1,0,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,0,0,0
1049616,24,0,6,24.33333333,0.333333333,1,0,3263,9,0,1,2,0,0,0,0,0,0,0,0,0,0,58,1,0,0
1049705,25,1,14,27,0.6,3,0,1914,134,1,1,129,0,1.6,-0.066666667,0,0,492,48,0,0,11,17,1,0,1
1049749,25,1,6,25,1,2,0,9339,449,1,0,4,0,0.25,0,0,0,785,18,0,0,0,24,1,0,0
1049757,20,1,1,19,1,1,0,93,18,0,0,2,0,0,0,0,0,0,0,0,0,0,52,1,0,0
1049783,28,1,17,28.92307692,0.8,3,0,13174,592,0,1,6,0,0.461538462,0,0,0,506,1,0,0,0,82,0,0,0
1049827,28,1,1,28,1,1,0,13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0
1049867,21,0,18,21.42857143,0.642857143,7,0,131924,100,44,0,127,-2,0.616071429,0.017857143,0,0,7773,39,0,0,0,70,1,0,0
1049913,19,0,5,21,0.5,1,0,39862,22,0,0,8,0,0.333333333,0,0,0,1702,0,0,0,1,56,0,0,0
1049923,21,1,1,19,0,1,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,1,0,0
1050022,20,0,2,19.5,0.5,1,0,887,15,0,0,5,0,0,0,0,0,96,1,0,0,0,7,1,0,0
1050027,17,1,5,17.75,0.8,1,0,475,0,0,0,1,0,0,0,0,0,3,0,0,0,0,13,0,0,0
1050046,35,1,5,25.75,1,3,1,2501,138,3,2,1,0,0,0,0,0,0,0,0,0,0,61,0,0,0
1050150,30,1,7,27.2,0.2,1,0,34053,20,0,1,7,0,0.6,0,0,0,0,0,0,0,0,58,1,0,0
1050173,19,0,65,19.75555556,0.363636364,6,0,25691,576,6,1,133,3,0.31369509,-0.001748252,1,0,1161,31,0,0,1,41,0,0,0
1050210,32,1,11,24,0.833333333,3,0,36446,1451,1,2,5,0,0.666666667,0,0,0,4152,5,0,0,0,74,1,0,0
1050217,26,0,2,29,1,1,0,389,25,0,1,0,0,1,0,0,0,0,0,0,0,0,28,1,0,0
1050277,28,1,12,30.08333333,1,2,0,13504,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,80,0,0,0
1050311,42,0,1,24,1,1,0,1411,0,0,1,1,0,1,0,0,0,0,0,0,0,0,36,0,0,0
1050400,34,0,2,41,1,1,0,0,0,0,2,2,1,5,0,0,0,0,0,0,0,0,43,0,0,0
1050405,34,0,1,36,1,1,0,327,0,0,1,2,0,0,0,0,0,0,0,0,0,0,46,1,0,0
1050438,19,0,1,19,0,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0
1050627,17,1,13,17,0.363636364,3,0,14942,0,19,0,2,1,0.375,-0.036363636,0,0,0,0,0,0,-1,27,0,0,0
1050718,22,1,4,21,1,1,0,10391,0,0,1,4,0,0,0,0,0,1099,0,0,0,0,45,0,0,0
1050727,25,1,2,19,1,1,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0
1050852,20,1,57,19.97727273,0.538461539,4,0,25324,112,0,1,94,-1,0.068181818,0.010159652,-1,0,0,0,0,0,0,25,0,0,0
1050860,27,1,9,28,0.666666667,6,1,18336,692,0,1,4,1,0,0,1,0,0,-1,0,0,0,57,0,0,1
1051021,21,0,30,23.11538462,0.592592593,6,2,21202,0,0,0,9,0,0.153846154,0,1,0,0,0,0,0,0,63,0,0,0
1051027,39,1,3,35,0,2,1,24,13,0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0
1051035,21,1,16,22.08333333,0.615384615,3,0,16441,53,0,0,7,0,0.333333333,-0.027472527,0,0,908,4,0,0,0,52,1,0,0
1051044,23,1,99,22.30952381,0.52688172,18,2,15274,1934,0,0,56,8,0.55643739,0.044528779,0,0,1660,281,0,0,6,17,0,0,0
1051054,21,0,1,21,0,1,0,221,4,0,2,2,0,0,0,0,0,0,0,0,0,0,47,1,0,0
1051055,22,0,3,15,1,1,0,9812,50,0,1,1,0,0,0,0,0,1572,0,0,0,0,23,0,0,0
1051071,25,0,5,25,0.5,1,0,2350,160,0,1,1,0,0.666666667,0,0,0,0,0,0,0,0,37,0,0,0
1051123,32,1,8,29.5,0.428571429,3,0,25095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0
1051294,29,0,64,26.9787234,0.781818182,24,2,8572,7,0,0,53,-1,0.562056738,0.013961039,0,-1,2,0,0,0,0,48,1,0,0
1051519,34,1,124,25.58823529,0.552380952,35,4,5306,617,0,1,38,-1,0.270588235,0,-1,0,0,0,0,0,0,40,0,0,0
1051521,22,0,12,22.77777778,0.555555556,3,0,11193,3,0,0,27,1,0.555555556,0.055555556,1,0,515,0,0,0,0,61,0,0,0
1051552,20,0,20,22.78947368,0.294117647,5,1,1450,6,17,1,26,0,0.315789474,0,0,1,0,0,0,0,0,44,0,0,0
1051678,24,1,43,21.74193548,0.5625,3,0,31479,27,0,1,44,5,-0.406212664,-0.008928571,0,0,848,8,0,0,0,74,1,0,0
1051752,34,1,9,29.57142857,0.875,1,0,10451,1,2,1,3,0,0.571428571,0,0,0,0,0,0,0,0,66,0,0,0
1051775,39,0,21,40.93333333,0.777777778,11,1,2191,571,0,0,18,0,-0.316666667,0,0,-1,53,1,0,0,1,12,0,0,0
1051792,21,0,7,22.8,0.6,2,0,9788,80,0,0,7,0,0.4,0,0,0,0,0,0,0,0,29,0,0,0
1051796,23,0,2,27.5,1,1,0,2695,4,0,1,6,0,0,0,0,0,0,0,0,0,0,58,0,0,0
1051849,22,1,1,17,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,49,0,0,0
1051881,17,0,20,17.6875,0.52631579,2,0,1764,7,0,0,40,1,0.354166667,-0.061919505,0,-1,334,2,0,0,3,7,0,0,0
1052078,19,0,52,21.075,0.465116279,8,1,41341,137,0,0,193,-1,0.294512195,0.033298097,0,0,279,0,0,0,1,55,0,0,0
1052133,33,1,20,29,0.611111111,5,2,48195,744,84,0,58,1,1.583333333,0.022875817,-1,-1,4133,36,0,0,0,87,0,0,0
1052192,31,1,11,31,0.857142857,3,0,2866,95,6,1,22,0,0.333333333,0,0,0,0,0,0,0,0,77,0,0,0
1052309,23,1,4,22.66666667,0.666666667,3,0,7015,107,0,1,1,0,0.333333333,0,0,0,1880,19,0,0,0,51,1,0,0
1052341,37,1,1,27,0,1,0,665,0,0,1,5,0,0,0,0,0,0,0,0,0,0,49,0,0,0
1052350,25,1,38,23.38461539,0.387096774,13,0,32202,173,2,1,116,1,0.544615385,-0.061179088,-1,0,3330,9,0,0,4,47,0,0,0
1052419,25,1,50,23.56097561,0.680851064,5,2,25988,3,0,1,104,0,0.317073171,0,0,0,0,0,0,0,0,66,0,0,0
1052494,30,0,2,22,0.5,2,0,3,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,22,0,0,0
1052616,23,0,4,21,0.25,2,0,5505,23,0,0,4,1,0.333333333,0.25,0,0,561,0,0,0,0,22,0,0,0
1052649,18,1,11,19.375,0.6,5,0,8941,41,0,0,4,3,0.208333333,-0.114285714,2,0,4267,19,0,0,1,6,1,0,0
1052679,34,0,3,44,1,1,0,109,1,0,1,2,0,1,0,0,0,0,0,0,0,0,52,0,0,0
1052797,27,1,13,27.3,0.8,5,0,57750,8,34,0,94,0,0.5,0,0,0,2292,0,0,0,0,84,1,0,0
1052812,32,1,8,24.57142857,1,5,0,24197,124,0,0,7,1,0.142857143,0,0,0,9535,0,0,0,0,18,0,0,0
1052826,22,0,8,24.66666667,0.142857143,2,0,4019,112,0,2,3,0,0.5,0,0,0,0,0,0,0,0,52,1,0,0
1052847,20,1,9,21,0.625,4,0,12512,11,0,1,10,0,0.375,0,0,0,0,0,0,0,0,52,0,0,0
1052902,26,1,5,27,0.666666667,1,1,18246,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,85,0,0,0
1052914,27,1,11,27.11111111,0.555555556,3,0,3042,0,1,0,0,0,0.222222222,0,0,0,0,0,0,0,0,87,1,0,0
1052990,22,0,55,23.53061225,0.511111111,6,0,68770,161,61,0,109,1,0.183673469,0,0,-1,1364,12,0,0,0,79,0,0,0
1053001,43,1,24,29.25,0.5,4,1,71534,0,8,1,14,6,1.65,0,2,0,5549,0,0,0,0,60,0,0,0
1053009,19,1,1,18,0,1,0,38,0,0,1,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0
1053049,19,1,1,26,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,36,0,0,0
1053055,24,1,10,22.875,0.4,2,0,9963,35,0,0,8,0,0.125,0,0,0,766,1,0,0,0,36,0,0,0
1053102,21,1,2,23,1,1,0,2732,33,1,1,4,0,0,0,0,0,0,0,0,0,0,31,0,0,1
1053122,27,0,1,27,1,1,0,3005,0,0,1,7,0,2,0,0,0,0,0,0,0,0,48,0,0,0
1053130,25,0,1,25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1053168,20,0,14,21.44444444,0.714285714,2,0,3082,16,0,2,10,0,0.222222222,0.021978022,0,0,0,0,0,0,0,36,0,0,0
1053238,23,1,14,22.22222222,0.888888889,2,0,43286,49,0,1,17,0,0.444444444,0,0,0,2885,0,0,0,0,57,1,0,0
1053239,19,1,23,19.38888889,0.380952381,7,0,27440,53,0,0,8,1,0.178362573,0.047619048,1,-1,3736,1,0,0,0,32,1,0,0
1053282,25,1,15,28.25,1,2,2,14355,165,0,1,10,0,0.583333333,0,0,0,148,3,0,0,0,47,1,0,0
1053300,23,1,20,23.84615385,0.571428571,3,0,39921,0,8,0,9,0,0.153846154,0,0,0,0,0,0,0,0,76,1,0,0
1053303,22,1,3,21,0.666666667,2,0,9569,16,0,0,5,0,0,0,0,0,0,0,0,0,0,41,1,0,0
1053333,25,1,16,26.69230769,0.307692308,2,0,64722,4,1,0,1,0,0.461538462,0,0,0,0,0,0,0,0,81,1,0,0
